id,speed
1668,26.53397512
1669,26.48974249
1670,24.70525888
1671,15.86930412
1672,38.72552438
1673,36.16634934
1674,38.5155626
1675,46.45751413
1676,46.81065502
1677,46.63183695
1678,34.40478098
1679,43.20689174
1680,43.24326579
1681,47.69180454
1682,47.99554733
1683,47.32815266
1684,35.60119786
1685,31.35741666
1686,28.10822591
1687,27.66951292
1688,28.45877261
1689,25.22800529
1690,21.76601732
1691,28.68761839
1692,43.99152383
1693,39.77285719
1694,46.83796652
1695,47.31589937
1696,45.3575077
1697,13.02678783
1698,19.30548071
1699,19.71069339
1700,43.79368524
1701,45.82340957
1702,34.21164452
1703,13.70578404
1704,14.72965812
1705,19.69678503
1706,16.65840487
1707,13.12451656
1708,23.44654648
1709,41.73113121
1710,43.66278385
1711,49.12536466
1712,48.03470803
1713,45.87865749
1714,22.95474449
1715,19.11597516
1716,18.88429023
1717,13.65062214
1718,44.71679762
1719,42.8920422
1720,47.90902201
1721,47.11233006
1722,43.57820457
1723,31.04156828
1724,16.17555994
1725,16.61227312
1726,36.52817692
1727,42.71760863
1728,47.78575717
1729,39.64710822
1730,13.33055917
1731,12.89311867
1732,42.414177
1733,47.72754548
1734,47.38833592
1735,46.78157133
1736,43.19896278
1737,39.98096321
1738,40.63091268
1739,42.7512555
1740,43.42511162
1741,43.37318241
1742,41.86829289
1743,42.36106917
1744,36.61910953
1745,37.22313048
1746,14.24143976
1747,17.11069258
1748,22.20149058
1749,39.0947729
1750,40.10878482
1751,47.73992001
1752,47.77595721
1753,16.56022013
1754,22.65817876
1755,21.25800238
1756,21.06921676
1757,40.43371811
1758,47.86563821
1759,47.10785072
1760,47.78930949
1761,47.37526175
1762,45.24809946
1763,14.56905105
1764,17.202742
1765,19.88774061
1766,19.99258375
1767,49.06931346
1768,47.57327678
1769,47.56985961
1770,24.56284705
1771,21.61467562
1772,19.8009308
1773,47.66951219
1774,46.58308097
1775,46.9133032
1776,46.39087056
1777,46.18525475
1778,12.17095043
1779,18.07746077
1780,18.45313441
1781,17.97979388
1782,21.38996974
1783,37.83854042
1784,36.10059211
1785,44.07191838
1786,40.00162451
1787,30.07527045
1788,31.6363706
1789,31.55692142
1790,31.56252048
1791,27.15825673
1792,26.74463631
1793,26.18444262
1794,39.60353177
1795,37.68501159
1796,35.26239669
1797,45.57599108
1798,45.89439915
1799,45.30119229
1800,45.21598147
1801,42.65099758
1802,43.78226976
1803,39.12635153
1804,38.84997391
1805,39.36006815
1806,39.24354803
1807,41.72290359
1808,42.01536039
1809,44.84524427
1810,44.79835805
1811,44.48482399
1812,44.59809015
1813,44.18021078
1814,16.8404575
1815,18.56466641
1816,21.09425248
1817,17.97942997
1818,23.54381341
1819,41.03402863
1820,42.27479296
1821,47.26438469
1822,46.68063321
1823,15.42577775
1824,16.14631085
1825,25.64547001
1826,20.91800018
1827,22.99344624
1828,24.61318565
1829,44.49491244
1830,38.1187326
1831,47.52707815
1832,46.18104593
1833,43.90546797
1834,35.27445091
1835,14.78575855
1836,15.77107416
1837,15.75150938
1838,19.12614152
1839,19.16473024
1840,19.90994702
1841,39.32907785
1842,38.19766471
1843,45.414927
1844,19.10640011
1845,17.1020519
1846,17.19143384
1847,9.831571529
1848,38.25312499
1849,47.64585739
1850,47.496583
1851,45.6484824
1852,23.59871571
1853,23.74745934
1854,18.12991092
1855,19.00282951
1856,18.91331351
1857,37.26836203
1858,34.99805527
1859,49.36588784
1860,47.15062586
1861,29.29952422
1862,30.05296323
1863,25.48104463
1864,27.15527393
1865,47.95063003
1866,47.48676577
1867,46.52338581
1868,42.99858264
1869,42.91312874
1870,36.37033589
1871,36.06745275
1872,42.98017677
1873,35.42205172
1874,47.19052192
1875,46.94323252
1876,46.81360415
1877,45.00825037
1878,25.11079863
1879,23.50802671
1880,10.49267105
1881,48.22753137
1882,48.3249701
1883,47.2472747
1884,47.73975235
1885,17.23168223
1886,25.12958195
1887,24.6353244
1888,20.81844919
1889,23.7342216
1890,48.40468994
1891,16.40568107
1892,23.70393834
1893,23.8058545
1894,21.71518907
1895,15.46978948
1896,47.56696804
1897,47.73090118
1898,20.77829877
1899,20.80381995
1900,13.50424048
1901,30.69695736
1902,39.34224033
1903,49.41303126
1904,45.88526459
1905,15.44269036
1906,17.80661033
1907,20.5124935
1908,20.18451326
1909,16.2246216
1910,19.99045172
1911,48.16204345
1912,47.74333704
1913,26.77012734
1914,26.61754799
1915,25.37517535
1916,19.71086545
1917,23.91873251
1918,28.39382388
1919,37.93860559
1920,38.13123783
1921,47.53888165
1922,41.35032816
1923,39.55860245
1924,39.12976274
1925,36.69882236
1926,40.2675516
1927,40.90282122
1928,41.82128625
1929,45.86624512
1930,32.64904742
1931,16.90180119
1932,20.00022733
1933,21.30313455
1934,22.01342103
1935,22.42046402
1936,46.00867628
1937,37.01106775
1938,41.29994721
1939,47.45071091
1940,46.54778373
1941,44.97675859
1942,33.8930262
1943,14.57392378
1944,22.87571291
1945,22.55519015
1946,16.21255504
1947,25.45128783
1948,42.44451417
1949,42.16875733
1950,49.06225503
1951,46.76251081
1952,45.47782746
1953,32.94055186
1954,19.3140327
1955,19.04539058
1956,22.68852572
1957,17.13878017
1958,15.09118236
1959,37.14039792
1960,46.57444431
1961,46.76533439
1962,46.71504273
1963,46.83825816
1964,45.4921789
1965,22.28802333
1966,16.12651122
1967,45.57139027
1968,40.15137203
1969,48.49295637
1970,45.29414531
1971,14.932257
1972,19.12583811
1973,19.28192422
1974,18.82961746
1975,12.71839386
1976,24.25732868
1977,36.60500456
1978,45.8179607
1979,45.79675535
1980,45.98765528
1981,45.26060613
1982,40.07049915
1983,28.87784435
1984,30.17468809
1985,29.85843998
1986,29.96205557
1987,30.60679008
1988,36.51285378
1989,45.84038327
1990,46.74150334
1991,46.66470736
1992,46.55786037
1993,38.84177142
1994,38.50882493
1995,34.85061491
1996,34.88017377
1997,34.80612458
1998,47.92611822
1999,33.40103002
2000,17.94276336
2001,18.83347987
2002,18.78764648
2003,19.83247883
2004,24.64137675
2005,44.75309502
2006,43.1603577
2007,47.43891136
2008,15.21125041
2009,15.73220749
2010,21.31743594
2011,18.74383237
2012,12.84936007
2013,16.46969598
2014,21.80280074
2015,17.61606032
2016,19.31073902
2017,16.19632873
2018,37.16068624
2019,37.81081949
2020,42.49859602
2021,46.8168544
2022,47.8157327
2023,47.77806687
2024,19.58673523
2025,19.52317199
2026,19.51809217
2027,21.79227035
2028,16.92597294
2029,44.98669872
2030,37.28281002
2031,40.34600622
2032,47.36504553
2033,45.69055244
2034,16.51398636
2035,14.84160573
2036,14.79240547
2037,15.08313987
2038,9.284245384
2039,45.73863703
2040,45.47265061
2041,45.69770231
2042,26.85949635
2043,27.05224439
2044,22.58419458
2045,22.39816953
2046,41.81970217
2047,40.99018099
2048,34.92679328
2049,40.41163979
2050,36.5040752
2051,43.81154225
2052,38.09763029
2053,46.41380711
2054,46.94085281
2055,45.45046941
2056,16.37174667
2057,26.42372683
2058,22.9275609
2059,22.68639298
2060,23.75528799
2061,18.32732751
2062,16.35060747
2063,46.83052988
2064,47.17655096
2065,46.73208196
2066,16.48755236
2067,26.11078902
2068,20.98498382
2069,22.54839822
2070,11.40719443
2071,38.48982932
2072,40.35231547
2073,42.0217551
2074,46.12162885
2075,31.72935386
2076,15.20641246
2077,20.50179646
2078,19.9942475
2079,21.82152471
2080,22.39753141
2081,36.62953981
2082,48.06952682
2083,46.78721284
2084,45.09229323
2085,14.47096134
2086,22.83012167
2087,18.07199207
2088,16.11075987
2089,44.0220464
2090,38.46730388
2091,47.46173557
2092,47.51096597
2093,47.90721894
2094,44.51597802
2095,16.24227753
2096,21.15341694
2097,16.56624787
2098,19.25008037
2099,20.68069522
2100,18.62726621
2101,38.20062146
2102,45.96809054
2103,46.42498839
2104,46.72532548
2105,46.7311086
2106,25.7796167
2107,25.64718268
2108,22.73541958
2109,21.95237241
2110,21.33661788
2111,18.59098123
2112,18.03808993
2113,33.92504106
2114,45.1279559
2115,46.01474514
2116,46.44635183
2117,42.8291008
2118,42.80531606
2119,40.01797192
2120,38.03061786
2121,38.01462237
2122,41.00946639
2123,42.22069544
2124,39.5070124
2125,32.99624612
2126,47.73120243
2127,47.71609572
2128,46.84060388
2129,46.67213804
2130,46.3624756
2131,16.45290276
2132,19.04852084
2133,17.77597784
2134,17.68446183
2135,17.7506744
2136,17.67359981
2137,10.61626008
2138,47.1608111
2139,48.24689743
2140,17.99588071
2141,19.281421
2142,41.1904538
2143,49.24146317
2144,47.98138674
2145,45.32681637
2146,12.99176946
2147,19.72163254
2148,15.54355243
2149,14.80972767
2150,19.90129768
2151,36.80171999
2152,42.48758053
2153,47.59156118
2154,47.49151771
2155,47.32599999
2156,14.09818474
2157,16.74651902
2158,15.78935126
2159,17.34579292
2160,19.75586892
2161,9.532919672
2162,37.13702107
2163,37.39128457
2164,47.59763828
2165,32.43178805
2166,15.20916843
2167,16.24103663
2168,22.52068897
2169,22.43484411
2170,19.03569981
2171,17.92176564
2172,16.333375
2173,10.27169069
2174,44.5416565
2175,34.93422748
2176,37.87435058
2177,48.36935767
2178,49.17856678
2179,49.2301909
2180,21.19005137
2181,21.6062518
2182,18.82411741
2183,23.77142115
2184,23.38875766
2185,34.08450267
2186,39.64897055
2187,35.74454244
2188,45.6795538
2189,45.59379577
2190,45.64864059
2191,45.564843
2192,45.54434818
2193,43.41003922
2194,42.79077713
2195,42.75307593
2196,42.50072811
2197,39.09026812
2198,35.30247321
2199,35.23413653
2200,35.11330856
2201,37.48067374
2202,47.84830208
2203,46.95098745
2204,46.97884522
2205,15.0979113
2206,20.51285322
2207,12.31105148
2208,37.892855
2209,42.45004842
2210,46.20981262
2211,44.983353
2212,19.88771399
2213,19.67394091
2214,19.54569247
2215,14.38821907
2216,9.818443595
2217,19.62488259
2218,43.22277991
2219,46.93766054
2220,47.27934368
2221,46.70118596
2222,46.59368535
2223,45.37413143
2224,14.61361511
2225,17.14906096
2226,17.78495427
2227,18.29115334
2228,10.60689833
2229,10.51574325
2230,21.00888103
2231,45.51810626
2232,47.89319993
2233,47.69032741
2234,46.81352928
2235,46.19047616
2236,44.86692788
2237,16.08990611
2238,23.95649267
2239,27.21013562
2240,16.89209021
2241,28.44430797
2242,37.10573958
2243,47.61551621
2244,47.54025809
2245,47.70527499
2246,47.74934162
2247,47.78107556
2248,44.68173822
2249,28.84895211
2250,14.92226069
2251,19.31436899
2252,19.65673955
2253,16.46384604
2254,13.8120837
2255,13.39034337
2256,9.850055927
2257,18.03179327
2258,33.98681185
2259,37.32120241
2260,48.10640328
2261,48.4563131
2262,47.30163312
2263,26.39706642
2264,19.15934325
2265,17.98140519
2266,36.19243187
2267,47.61406528
2268,46.33069174
2269,42.23632384
2270,42.37313051
2271,43.8149938
2272,43.70930256
2273,43.81802741
2274,43.43351364
2275,42.85616873
2276,40.44939747
2277,38.00401383
2278,48.03506982
2279,46.97286705
2280,47.98924052
2281,47.38060472
2282,25.89032341
2283,24.43020114
2284,20.04546831
2285,19.39263693
2286,20.00577188
2287,20.58838834
2288,15.61151626
2289,41.29609766
2290,46.64615928
2291,31.82965742
2292,15.87147123
2293,16.13002791
2294,22.00353531
2295,20.29878075
2296,19.54968197
2297,44.26909879
2298,38.81643048
2299,48.71443566
2300,46.64556609
2301,21.12536804
2302,16.18872502
2303,16.13495958
2304,16.18040231
2305,10.70832225
2306,10.25292529
2307,39.06969591
2308,43.82992686
2309,48.05202655
2310,47.21590609
2311,48.23503376
2312,47.61892645
2313,43.79639168
2314,24.8547764
2315,47.89507076
2316,48.1670277
2317,47.84728374
2318,22.95845459
2319,14.33624666
2320,15.76724289
2321,15.93799875
2322,14.83050145
2323,9.384483654
2324,17.67360377
2325,36.7758868
2326,47.16534771
2327,47.55813878
2328,47.07161706
2329,46.95571461
2330,46.48375104
2331,39.93168632
2332,26.18922279
2333,23.28578287
2334,19.18567278
2335,17.18291522
2336,19.38860603
2337,39.01739541
2338,36.32665986
2339,35.46760658
2340,46.45742025
2341,40.57547608
2342,39.64684088
2343,40.06394512
2344,39.58339332
2345,43.63149498
2346,46.62228497
2347,47.08212948
2348,13.18757199
2349,25.28727406
2350,20.42841357
2351,17.81451922
2352,19.04745681
2353,41.21173253
2354,48.0979677
2355,48.49537031
2356,47.20170838
2357,44.50096545
2358,15.51906322
2359,21.53765317
2360,17.99010575
2361,17.79363441
2362,17.83814559
2363,11.55376779
2364,11.16553183
2365,39.64975922
2366,48.10071926
2367,48.35679752
2368,47.82994904
2369,44.85219345
2370,25.42671786
2371,15.85657836
2372,33.12063551
2373,44.55520913
2374,47.49881556
2375,47.16885424
2376,12.18807512
2377,17.98332136
2378,16.2532807
2379,15.79521611
2380,9.582075219
2381,33.54580976
2382,40.48489448
2383,47.66912657
2384,47.54484465
2385,44.61685729
2386,11.99595864
2387,19.68327244
2388,19.21767555
2389,32.12199614
2390,44.78751284
2391,45.11728853
2392,48.85747279
2393,25.19002206
2394,24.20073005
2395,21.39301474
2396,22.45504949
2397,19.34866648
2398,47.45064353
2399,47.23062175
2400,47.20291773
2401,23.68870514
2402,12.82109256
2403,12.79357417
2404,18.21122161
2405,42.94392218
2406,43.14283046
2407,43.53315174
2408,38.88733664
2409,47.39457032
2410,47.24524084
2411,35.06107311
2412,26.96425143
2413,31.95160125
2414,29.55195025
2415,29.5207735
2416,18.34142905
2417,39.83997355
2418,47.86249474
2419,46.27966614
2420,22.1546014
2421,17.55277857
2422,48.06756924
2423,46.90497202
2424,13.14964813
2425,18.01914847
2426,14.71876699
2427,14.74255358
2428,14.75312499
2429,14.80307861
2430,9.719798598
2431,9.747120047
2432,35.92153294
2433,47.4911063
2434,46.98628085
2435,24.0141813
2436,16.54354999
2437,24.2577077
2438,24.63059401
2439,17.08117965
2440,18.09631738
2441,43.46431474
2442,47.8974347
2443,47.86167265
2444,46.84917874
2445,45.10196103
2446,14.33240597
2447,16.4491959
2448,16.69063675
2449,15.78567956
2450,11.60645153
2451,14.66523959
2452,48.20457423
2453,34.63168124
2454,25.32953706
2455,31.00754547
2456,18.21147619
2457,38.74247546
2458,35.31993247
2459,47.39773267
2460,46.50201545
2461,39.00650205
2462,40.57008959
2463,40.65816279
2464,36.67254404
2465,36.63226539
2466,39.7781911
2467,40.37206261
2468,42.32974242
2469,46.86515768
2470,47.57197264
2471,47.08041191
2472,47.04838674
2473,32.66557283
2474,18.7916559
2475,19.30434451
2476,29.54259987
2477,24.88443103
2478,25.80689541
2479,14.34089082
2480,14.15734653
2481,41.12635997
2482,40.89905718
2483,46.28531673
2484,46.81886471
2485,46.48975431
2486,46.45817618
2487,37.67419328
2488,37.89831473
2489,31.91619216
2490,31.4311932
2491,27.59943143
2492,27.62347034
2493,21.006708
2494,44.76929018
2495,38.03115875
2496,48.1699897
2497,47.11599832
2498,47.57066841
2499,46.40105766
2500,44.67229145
2501,21.15471444
2502,14.35908549
2503,14.49563736
2504,12.23857222
2505,22.38962622
2506,44.18915109
2507,48.08922983
2508,47.70244215
2509,47.25535394
2510,45.31968905
2511,13.21872875
2512,23.33331855
2513,20.63485574
2514,17.53544767
2515,17.9507074
2516,17.88866836
2517,38.05967087
2518,34.61322118
2519,16.29205371
2520,23.17495495
2521,20.32522512
2522,19.08145219
2523,12.12162441
2524,11.88123139
2525,22.63819454
2526,38.69171664
2527,42.21158533
2528,48.61574239
2529,48.86541755
2530,48.64086225
2531,18.48739821
2532,20.3067068
2533,18.0176712
2534,23.02291883
2535,34.12617079
2536,42.65153683
2537,42.80020869
2538,45.38204423
2539,42.29507839
2540,38.35709683
2541,38.96904581
2542,39.87011025
2543,43.083235
2544,47.88136283
2545,48.14587432
2546,47.96294647
2547,47.15511237
2548,38.79547209
2549,29.19361235
2550,29.06665556
2551,28.92275469
2552,25.01262419
2553,27.46924651
2554,42.73782148
2555,43.77703771
2556,47.7538964
2557,47.97373707
2558,47.62512742
2559,47.49416741
2560,45.41005613
2561,35.7652517
2562,25.40362725
2563,25.06913371
2564,25.09509051
2565,20.92976451
2566,15.25636725
2567,39.61774025
2568,47.752416
2569,44.47250194
2570,16.05475557
2571,21.94991037
2572,20.2260735
2573,16.56343199
2574,12.13214541
2575,48.7153779
2576,24.53574866
2577,12.90161458
2578,10.95153862
2579,43.96495041
2580,40.37532106
2581,47.46747419
2582,47.64993288
2583,47.23983803
2584,47.0794067
2585,45.00109605
2586,16.69079567
2587,23.54833659
2588,20.3869796
2589,20.777121
2590,20.60292193
2591,42.72066674
2592,33.57709325
2593,44.22855491
2594,47.05762526
2595,46.55295867
2596,20.14218301
2597,24.8752976
2598,24.62773392
2599,19.75153914
2600,19.9837505
2601,18.86483538
2602,17.38858555
2603,39.40276629
2604,47.60748912
2605,46.8254899
2606,46.71940268
2607,40.38993625
2608,37.02778563
2609,40.93374044
2610,39.75322032
2611,40.03566195
2612,36.92203375
2613,42.35281255
2614,34.79102189
2615,43.71339224
2616,47.9264102
2617,44.45423577
2618,31.87437032
2619,17.85625568
2620,18.13396706
2621,27.71465261
2622,27.67713184
2623,24.67368019
2624,24.75884019
2625,24.75788998
2626,40.38862376
2627,48.041843
2628,48.01980968
2629,47.54512904
2630,23.28090607
2631,24.85937402
2632,19.93297938
2633,20.78828348
2634,21.00968252
2635,40.5802116
2636,44.08792951
2637,39.63352464
2638,40.05573079
2639,47.61798906
2640,47.7501268
2641,47.48513943
2642,24.67601046
2643,16.65383106
2644,12.69236178
2645,12.65516581
2646,12.69716259
2647,12.28439745
2648,8.604662488
2649,44.26442991
2650,48.61021643
2651,47.58011653
2652,47.82215732
2653,47.55944472
2654,24.75746804
2655,17.14112324
2656,18.02756493
2657,17.74786408
2658,22.61972419
2659,44.05535318
2660,35.49574316
2661,47.84899948
2662,47.99211813
2663,47.32647913
2664,47.3231948
2665,24.99662113
2666,13.89892002
2667,20.57814375
2668,17.63565263
2669,17.93881476
2670,18.94721696
2671,45.7723961
2672,34.37525051
2673,20.91348991
2674,18.90758609
2675,18.71064566
2676,31.34212489
2677,35.66513384
2678,35.26200145
2679,45.70892741
2680,46.48022811
2681,44.63801458
2682,43.31113794
2683,40.23858659
2684,40.6853343
2685,40.09755442
2686,47.56765185
2687,47.03393575
2688,46.5178338
2689,44.62547454
2690,26.92602101
2691,15.48625345
2692,22.03169172
2693,13.18947601
2694,38.84106175
2695,37.29104018
2696,38.84760908
2697,48.2670157
2698,47.69448898
2699,46.64633479
2700,13.08578748
2701,16.39888244
2702,13.71618621
2703,13.68139921
2704,41.16389934
2705,40.67649392
2706,48.75574503
2707,45.34193334
2708,26.95523732
2709,29.58732038
2710,34.39361389
2711,34.37663447
2712,34.34835272
2713,28.37399282
2714,25.25885971
2715,43.79306982
2716,47.47310777
2717,46.74780904
2718,23.62676898
2719,16.6155456
2720,23.57714399
2721,16.10051934
2722,16.19422612
2723,15.24187516
2724,13.47694274
2725,21.46147062
2726,37.07102502
2727,48.8231899
2728,48.37551999
2729,45.04160639
2730,21.4821458
2731,18.75654776
2732,11.43841733
2733,23.46466885
2734,37.05712927
2735,48.40173511
2736,48.2400989
2737,47.73598027
2738,47.93390957
2739,48.04889004
2740,39.85175991
2741,26.94194181
2742,18.80716597
2743,19.05109922
2744,18.33441515
2745,18.56888278
2746,18.9104444
2747,36.26291601
2748,47.49756712
2749,47.40743138
2750,46.46376707
2751,43.39443586
2752,43.33499635
2753,37.56682249
2754,41.82037428
2755,36.40888918
2756,35.73630119
2757,48.06964986
2758,47.2147637
2759,47.22263241
2760,21.1473326
2761,20.30308573
2762,18.02165291
2763,14.33789744
2764,19.55480623
2765,40.72840494
2766,42.73419456
2767,47.46647735
2768,47.73661353
2769,47.40332265
2770,45.47613343
2771,13.98285304
2772,22.68479238
2773,22.9673108
2774,14.25081233
2775,15.88917401
2776,33.24141738
2777,41.69146856
2778,41.82503384
2779,46.97988503
2780,47.74821679
2781,48.3365628
2782,47.5452424
2783,44.95954748
2784,24.68792215
2785,14.75111068
2786,18.31051333
2787,17.64450199
2788,14.1805987
2789,7.872730115
2790,19.54541885
2791,34.78991297
2792,42.58902928
2793,36.05128432
2794,36.24998803
2795,47.14095275
2796,47.57823684
2797,17.22353317
2798,22.66571843
2799,22.85897158
2800,17.96304012
2801,19.77051432
2802,20.19122073
2803,20.28222986
2804,21.4319451
2805,35.1353627
2806,48.20117748
2807,48.01406205
2808,47.45806072
2809,22.64813312
2810,16.67514842
2811,22.04268256
2812,15.15340086
2813,18.94786329
2814,19.99367848
2815,42.68171083
2816,38.87267196
2817,47.92257146
2818,22.58994393
2819,22.26150018
2820,17.84281151
2821,22.10150614
2822,31.33294264
2823,40.34803144
2824,35.49382022
2825,43.83650803
2826,46.05194509
2827,46.06453862
2828,46.14014385
2829,42.74123912
2830,35.22409044
2831,36.56102512
2832,36.51115055
2833,36.58314677
2834,36.11961415
2835,35.54893606
2836,37.43690207
2837,47.59017218
2838,46.96401678
2839,13.48601355
2840,18.00156013
2841,18.06456102
2842,16.75236901
2843,16.05281265
2844,16.71052422
2845,11.82898449
2846,39.27259762
2847,42.14796099
2848,47.62609771
2849,47.02756146
2850,47.23454355
2851,46.78775101
2852,46.62783504
2853,45.33793992
2854,16.42460465
2855,16.29568838
2856,44.5919238
2857,36.55641343
2858,41.3793498
2859,48.03771672
2860,32.250122
2861,14.5664546
2862,15.48208197
2863,19.49647557
2864,16.26310337
2865,10.27157752
2866,18.83932671
2867,36.81623743
2868,43.40541729
2869,35.23453528
2870,23.27626189
2871,22.17190918
2872,22.03829306
2873,21.53110246
2874,16.88506535
2875,36.31193548
2876,47.77374675
2877,48.02748976
2878,47.24380515
2879,47.47684608
2880,24.79066299
2881,18.55767894
2882,18.39295093
2883,19.06876073
2884,18.92628585
2885,15.17051877
2886,12.59915606
2887,44.84963925
2888,35.77681223
2889,47.98631918
2890,47.24552144
2891,46.22040737
2892,40.41130061
2893,22.00216136
2894,24.64410639
2895,19.70320992
2896,20.23315469
2897,18.96282814
2898,28.03301246
2899,38.85595135
2900,35.54116619
2901,47.94845713
2902,47.94153242
2903,42.780443
2904,42.68761141
2905,42.69009642
2906,41.45812125
2907,40.64800282
2908,41.19225537
2909,36.10313333
2910,37.56019355
2911,47.46080502
2912,46.70759653
2913,25.28724849
2914,15.43623967
2915,28.37139686
2916,26.80077662
2917,24.14335279
2918,38.49547464
2919,44.80673098
2920,47.30359925
2921,47.53145214
2922,47.62173262
2923,17.06167891
2924,18.99179294
2925,19.54585805
2926,23.22404154
2927,18.37788381
2928,16.62673758
2929,39.88729992
2930,48.47627429
2931,47.60981838
2932,13.1741513
2933,18.19724679
2934,19.83875866
2935,20.02593582
2936,19.65954135
2937,9.682210381
2938,45.47714129
2939,38.81904432
2940,47.88586821
2941,47.20211988
2942,47.15764329
2943,16.68153246
2944,19.66662394
2945,20.20547186
2946,11.81919144
2947,20.40587804
2948,44.41916933
2949,37.33635223
2950,40.36013288
2951,47.40604189
2952,45.1414632
2953,24.31733927
2954,17.17054449
2955,22.91295467
2956,17.71375173
2957,17.00854212
2958,16.92026312
2959,23.43081084
2960,42.77836748
2961,36.67703611
2962,47.75254897
2963,47.87218144
2964,36.20575786
2965,25.39691429
2966,25.15028397
2967,22.70667645
2968,21.8935913
2969,21.46535769
2970,18.74135922
2971,33.01572185
2972,45.40445621
2973,47.92861561
2974,47.25349514
2975,43.82560219
2976,38.92687352
2977,36.48264023
2978,43.50671933
2979,25.78177736
2980,23.9395711
2981,23.43883646
2982,23.64738299
2983,19.61053088
2984,18.00660273
2985,43.64256508
2986,48.29770556
2987,47.35679457
2988,47.74590963
2989,44.89425896
2990,12.50410743
2991,16.97760156
2992,21.26659141
2993,21.12814484
2994,17.69873117
2995,11.5191076
2996,20.95748613
2997,45.32596074
2998,43.97394628
2999,48.66364887
3000,47.9578224
3001,47.55393133
3002,25.33312583
3003,17.63596358
3004,16.37245934
3005,8.721959369
3006,39.02972708
3007,43.86105567
3008,46.60165396
3009,44.72600759
3010,18.24576446
3011,18.62029056
3012,20.28834039
3013,37.72297648
3014,43.62305237
3015,35.33409302
3016,48.52497693
3017,23.64755136
3018,21.00105592
3019,18.60772427
3020,17.67197919
3021,9.392872945
3022,19.1134663
3023,35.41595637
3024,46.18166512
3025,39.62567187
3026,18.23439302
3027,18.71278054
3028,17.29232245
3029,17.71959757
3030,17.57162072
3031,35.75289622
3032,46.65207727
3033,47.21795729
3034,47.12442761
3035,47.09943874
3036,44.11548187
3037,39.63810541
3038,39.54358302
3039,39.89478774
3040,40.08075044
3041,38.89390159
3042,37.81448396
3043,40.51154996
3044,40.91643244
3045,44.0303392
3046,48.077957
3047,48.24890399
3048,45.1427408
3049,13.46799943
3050,24.71153639
3051,18.66725082
3052,18.78427209
3053,18.63911154
3054,14.90536215
3055,11.82628978
3056,46.00701224
3057,48.3365264
3058,48.48939697
3059,47.71318205
3060,48.2327794
3061,16.75877944
3062,23.54402738
3063,18.83929577
3064,16.5763755
3065,16.52000161
3066,16.39204821
3067,9.714706141
3068,45.20963539
3069,37.92325872
3070,48.03450652
3071,47.92059602
3072,47.56304101
3073,47.51154964
3074,24.03656975
3075,20.53644088
3076,20.52530713
3077,16.45820802
3078,16.64742256
3079,17.53200072
3080,8.135601734
3081,36.10917261
3082,43.65963288
3083,42.5554529
3084,48.33950979
3085,48.06982726
3086,48.02997909
3087,23.48182072
3088,17.2051271
3089,19.06300969
3090,19.32664039
3091,13.90206539
3092,13.92618228
3093,13.64675866
3094,34.62162193
3095,36.40899193
3096,49.38651685
3097,47.78776787
3098,24.37045548
3099,20.33016346
3100,20.26041508
3101,15.97277583
3102,16.21967962
3103,16.24647409
3104,9.837901515
3105,37.15013999
3106,37.10864436
3107,47.94196859
3108,47.70872301
3109,47.69387793
3110,20.37204883
3111,18.52999945
3112,18.46577617
3113,20.73024469
3114,32.93256207
3115,36.10626039
3116,47.84625522
3117,46.85085399
3118,44.25739713
3119,39.4877192
3120,39.48749511
3121,39.52453711
3122,39.42163929
3123,37.41710148
3124,36.23110569
3125,34.65768297
3126,39.54361065
3127,36.45420433
3128,44.62059069
3129,48.18654387
3130,48.07471221
3131,47.41598913
3132,46.89647731
3133,28.18285502
3134,16.7587378
3135,17.12881335
3136,23.35418918
3137,23.09375054
3138,15.89084209
3139,11.4125558
3140,47.86811068
3141,22.65099292
3142,18.13572478
3143,18.83379231
3144,11.59114149
3145,10.90388172
3146,46.84256461
3147,46.97471836
3148,46.3769958
3149,45.03574984
3150,13.31968579
3151,9.986007072
3152,36.22248796
3153,43.83232098
3154,48.2449873
3155,47.42589586
3156,13.34545177
3157,21.00051521
3158,18.45056701
3159,21.91940175
3160,16.4439517
3161,47.24178359
3162,45.03521922
3163,25.10594553
3164,14.71674041
3165,22.26535877
3166,17.78546062
3167,18.26657874
3168,18.06732408
3169,9.35546979
3170,21.22761823
3171,35.21207211
3172,48.86432403
3173,49.03034482
3174,48.90906768
3175,25.20585985
3176,24.99079427
3177,18.95031114
3178,19.0968997
3179,18.91908836
3180,18.05285485
3181,18.14403208
3182,18.04762321
3183,40.54614829
3184,32.15330258
3185,37.46669174
3186,44.70681716
3187,46.45757966
3188,46.50417143
3189,46.54150724
3190,45.27618024
3191,41.05528446
3192,39.65895389
3193,39.3316826
3194,38.93821966
3195,34.8877157
3196,44.66065028
3197,47.80744474
3198,47.92008913
3199,47.51867161
3200,47.91845808
3201,45.39390814
3202,25.35723335
3203,14.44086787
3204,23.11217149
3205,17.11835235
3206,15.16337084
3207,39.41660613
3208,43.85638616
3209,38.63851183
3210,47.66353204
3211,47.30247755
3212,47.49098358
3213,46.39198863
3214,46.07046077
3215,15.38219208
3216,19.08128991
3217,14.06512566
3218,38.97475895
3219,40.17919599
3220,42.83071731
3221,48.42839392
3222,47.52313951
3223,47.54877537
3224,23.05867613
